filename,year,month,day,buurt,change_flag,seq_index,seq_index_old,degree,direction
ATM_square_equirectangular/Haveneiland_Oost/lon_5004587493383702_lat_5234821260258512_radius_1_d-300_b/20180517TMX7316010203-000741pano_0000_004218_5.00459100869031_52.3482075611738.jpg,2018,5,17,Haveneiland_Oost,0,lon_5004587493383702_lat_5234821260258512_radius_1_d-300_b,lon_5004587493383702_lat_5234821260258512_radius_1,-300,b
ATM_square_equirectangular/Haveneiland_Oost/lon_5004587493383702_lat_5234821260258512_radius_1_d-300_b/20210915TMX7316010203-002311pano_0004_000600_5.00458522045804_52.3482138917857.jpg,2021,9,15,Haveneiland_Oost,0,lon_5004587493383702_lat_5234821260258512_radius_1_d-300_b,lon_5004587493383702_lat_5234821260258512_radius_1,-300,b
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20160728TMX7316010203-000031pano_0000_000053_4.83239153674718_52.3476954060756.jpg,2016,7,28,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20170508TMX7316010203-000288pano_0003_001812_4.83238974956899_52.3476974432919.jpg,2017,5,8,Staalmanpleinbuurt,1,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20180622TMX7316010203-000804pano_0000_000559_4.83237809773232_52.3477050828658.jpg,2018,6,22,Staalmanpleinbuurt,1,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20200508TMX7316010203-001697pano_0001_000187_4.83238181613286_52.3477034463724.jpg,2020,5,8,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20210413TMX7316010203-002087pano_0000_003417_4.83237473692362_52.3477053444967.jpg,2021,4,13,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f/20210709TMX7316010203-002226pano_0000_000140_4.83237578186741_52.3477040068006.jpg,2021,7,9,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_f,lon_4832381953162063_lat_52347701788317174_radius_1,-500,f
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20160728TMX7316010203-000031pano_0000_000053_4.83239153674718_52.3476954060756.jpg,2016,7,28,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20170508TMX7316010203-000288pano_0003_001812_4.83238974956899_52.3476974432919.jpg,2017,5,8,Staalmanpleinbuurt,1,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20180622TMX7316010203-000804pano_0000_000559_4.83237809773232_52.3477050828658.jpg,2018,6,22,Staalmanpleinbuurt,1,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20200508TMX7316010203-001697pano_0001_000187_4.83238181613286_52.3477034463724.jpg,2020,5,8,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20210413TMX7316010203-002087pano_0000_003417_4.83237473692362_52.3477053444967.jpg,2021,4,13,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Staalmanpleinbuurt/lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l/20210709TMX7316010203-002226pano_0000_000140_4.83237578186741_52.3477040068006.jpg,2021,7,9,Staalmanpleinbuurt,0,lon_4832381953162063_lat_52347701788317174_radius_1_d-500_l,lon_4832381953162063_lat_52347701788317174_radius_1,-500,l
ATM_square_equirectangular/Osdorp_Zuidoost/lon_480846901102073_lat_5235165292270903_radius_1_d0_l/20170503TMX7316010203-000284pano_0000_003812_4.80846911972131_52.3516513669185.jpg,2017,5,3,Osdorp_Zuidoost,0,lon_480846901102073_lat_5235165292270903_radius_1_d0_l,lon_480846901102073_lat_5235165292270903_radius_1,0,l
ATM_square_equirectangular/Osdorp_Zuidoost/lon_480846901102073_lat_5235165292270903_radius_1_d0_l/20190102TMX7316010203-001033pano_0010_000043_4.80846737136495_52.3516547644661.jpg,2019,1,2,Osdorp_Zuidoost,1,lon_480846901102073_lat_5235165292270903_radius_1_d0_l,lon_480846901102073_lat_5235165292270903_radius_1,0,l
ATM_square_equirectangular/Osdorp_Zuidoost/lon_480846901102073_lat_5235165292270903_radius_1_d0_l/20210222TMX7316010203-002022pano_0000_000080_4.80846415457569_52.3516455724713.jpg,2021,2,22,Osdorp_Zuidoost,0,lon_480846901102073_lat_5235165292270903_radius_1_d0_l,lon_480846901102073_lat_5235165292270903_radius_1,0,l
ATM_square_equirectangular/Osdorp_Zuidoost/lon_480846901102073_lat_5235165292270903_radius_1_d0_l/20210413TMX7316010203-002089pano_0000_001924_4.80847539842097_52.3516599869802.jpg,2021,4,13,Osdorp_Zuidoost,0,lon_480846901102073_lat_5235165292270903_radius_1_d0_l,lon_480846901102073_lat_5235165292270903_radius_1,0,l
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20160606TMX7315120208-000067pano_0015_000242_4.9774949369783_52.3606180015787.jpg,2016,6,6,Steigereiland_West,0,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20180518TMX7316010203-000743pano_0000_005229_4.97749596172375_52.3606159559771.jpg,2018,5,18,Steigereiland_West,1,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20191128TMX7316010203-001471pano_0003_000066_4.9774905396037_52.3606215506799.jpg,2019,11,28,Steigereiland_West,0,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20200624TMX7316010203-001764pano_0001_002186_4.97748055149256_52.3606197259177.jpg,2020,6,24,Steigereiland_West,0,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20210601TMX7316010203-002149pano_0001_000726_4.97749500020519_52.3606217094558.jpg,2021,6,1,Steigereiland_West,0,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Steigereiland_West/lon_49774913980007_lat_52360619388721844_radius_1_d-300_b/20220517TMX7316010203-002581pano_0000_000578_4.97748030565285_52.3606188692419.jpg,2022,5,17,Steigereiland_West,0,lon_49774913980007_lat_52360619388721844_radius_1_d-300_b,lon_49774913980007_lat_52360619388721844_radius_1,-300,b
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_l/20160606TMX7315120208-000068pano_0005_000760_5.00354245070838_52.3461111082369.jpg,2016,6,6,Rieteiland_Oost,0,lon_5003542627595427_lat_52346107332014604_radius_1_d150_l,lon_5003542627595427_lat_52346107332014604_radius_1,150,l
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_l/20170403TMX7316010203-000241pano_0000_001837_5.00354131827997_52.3461063251572.jpg,2017,4,3,Rieteiland_Oost,1,lon_5003542627595427_lat_52346107332014604_radius_1_d150_l,lon_5003542627595427_lat_52346107332014604_radius_1,150,l
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_l/20180517TMX7316010203-000741pano_0000_003771_5.00354411379793_52.3461045626497.jpg,2018,5,17,Rieteiland_Oost,1,lon_5003542627595427_lat_52346107332014604_radius_1_d150_l,lon_5003542627595427_lat_52346107332014604_radius_1,150,l
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_f/20160606TMX7315120208-000068pano_0005_000760_5.00354245070838_52.3461111082369.jpg,2016,6,6,Rieteiland_Oost,0,lon_5003542627595427_lat_52346107332014604_radius_1_d150_f,lon_5003542627595427_lat_52346107332014604_radius_1,150,f
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_f/20170403TMX7316010203-000241pano_0000_001837_5.00354131827997_52.3461063251572.jpg,2017,4,3,Rieteiland_Oost,1,lon_5003542627595427_lat_52346107332014604_radius_1_d150_f,lon_5003542627595427_lat_52346107332014604_radius_1,150,f
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_f/20180517TMX7316010203-000741pano_0000_003771_5.00354411379793_52.3461045626497.jpg,2018,5,17,Rieteiland_Oost,0,lon_5003542627595427_lat_52346107332014604_radius_1_d150_f,lon_5003542627595427_lat_52346107332014604_radius_1,150,f
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_b/20160606TMX7315120208-000068pano_0005_000760_5.00354245070838_52.3461111082369.jpg,2016,6,6,Rieteiland_Oost,0,lon_5003542627595427_lat_52346107332014604_radius_1_d150_b,lon_5003542627595427_lat_52346107332014604_radius_1,150,b
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_b/20170403TMX7316010203-000241pano_0000_001837_5.00354131827997_52.3461063251572.jpg,2017,4,3,Rieteiland_Oost,1,lon_5003542627595427_lat_52346107332014604_radius_1_d150_b,lon_5003542627595427_lat_52346107332014604_radius_1,150,b
ATM_square_equirectangular/Rieteiland_Oost/lon_5003542627595427_lat_52346107332014604_radius_1_d150_b/20180517TMX7316010203-000741pano_0000_003771_5.00354411379793_52.3461045626497.jpg,2018,5,17,Rieteiland_Oost,1,lon_5003542627595427_lat_52346107332014604_radius_1_d150_b,lon_5003542627595427_lat_52346107332014604_radius_1,150,b
ATM_square_equirectangular/Linnaeusparkbuurt/lon_4932972021543672_lat_5235392085836215_radius_1_d0_l/20160418TMX7315120208-000030pano_0000_000301_4.93297129840294_52.3539198891822.jpg,2016,4,18,Linnaeusparkbuurt,0,lon_4932972021543672_lat_5235392085836215_radius_1_d0_l,lon_4932972021543672_lat_5235392085836215_radius_1,0,l
ATM_square_equirectangular/Linnaeusparkbuurt/lon_4932972021543672_lat_5235392085836215_radius_1_d0_l/20170330TMX7316010203-000232pano_0000_004204_4.93298039610775_52.3539215506916.jpg,2017,3,30,Linnaeusparkbuurt,1,lon_4932972021543672_lat_5235392085836215_radius_1_d0_l,lon_4932972021543672_lat_5235392085836215_radius_1,0,l
ATM_square_equirectangular/Linnaeusparkbuurt/lon_4932972021543672_lat_5235392085836215_radius_1_d0_l/20200129TMX7316010203-001603pano_0001_000048_4.93296256768562_52.3539185864682.jpg,2020,1,29,Linnaeusparkbuurt,0,lon_4932972021543672_lat_5235392085836215_radius_1_d0_l,lon_4932972021543672_lat_5235392085836215_radius_1,0,l
ATM_square_equirectangular/Linnaeusparkbuurt/lon_4932972021543672_lat_5235392085836215_radius_1_d0_l/20210531TMX7316010203-002143pano_0000_004054_4.93297382397838_52.3539234071066.jpg,2021,5,31,Linnaeusparkbuurt,0,lon_4932972021543672_lat_5235392085836215_radius_1_d0_l,lon_4932972021543672_lat_5235392085836215_radius_1,0,l
ATM_square_equirectangular/Uilenburg/lon_49075039124604425_lat_5236981911454203_radius_1_d300_l/20161124TMX7316010203-000190pano_0000_001534_4.90750688337184_52.3698175071031.jpg,2016,11,24,Uilenburg,0,lon_49075039124604425_lat_5236981911454203_radius_1_d300_l,lon_49075039124604425_lat_5236981911454203_radius_1,300,l
ATM_square_equirectangular/Uilenburg/lon_49075039124604425_lat_5236981911454203_radius_1_d300_l/20180508TMX7316010203-000711pano_0000_003494_4.907506142072_52.3698232980562.jpg,2018,5,8,Uilenburg,1,lon_49075039124604425_lat_5236981911454203_radius_1_d300_l,lon_49075039124604425_lat_5236981911454203_radius_1,300,l
ATM_square_equirectangular/Uilenburg/lon_49075039124604425_lat_5236981911454203_radius_1_d300_l/20210308TMX7316010203-002031pano_0002_000066_4.90749871193749_52.3698165384668.jpg,2021,3,8,Uilenburg,0,lon_49075039124604425_lat_5236981911454203_radius_1_d300_l,lon_49075039124604425_lat_5236981911454203_radius_1,300,l
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20170510TMX7316010203-000293pano_0000_004708_4.83744821380042_52.3729150510531.jpg,2017,5,10,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20180108TMX7316010203-000535pano_0000_006525_4.83744165215843_52.3729132523682.jpg,2018,1,8,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20180706TMX7316010203-000828pano_0000_004993_4.83743084073185_52.3729179416623.jpg,2018,7,6,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20181220TMX7316010203-001028pano_0003_000063_4.83743149383637_52.3729218203586.jpg,2018,12,20,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20190724TMX7316010203-001326pano_0000_000400_4.83743458616272_52.3729086290101.jpg,2019,7,24,Sportparkstad,1,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_f/20210331TMX7316010203-002073pano_0000_005425_4.83743535242325_52.3729158139597.jpg,2021,3,31,Sportparkstad,1,lon_4837437023185507_lat_52372915418068665_radius_1_d0_f,lon_4837437023185507_lat_52372915418068665_radius_1,0,f
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20170510TMX7316010203-000293pano_0000_004708_4.83744821380042_52.3729150510531.jpg,2017,5,10,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20180108TMX7316010203-000535pano_0000_006525_4.83744165215843_52.3729132523682.jpg,2018,1,8,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20180706TMX7316010203-000828pano_0000_004993_4.83743084073185_52.3729179416623.jpg,2018,7,6,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20181220TMX7316010203-001028pano_0003_000063_4.83743149383637_52.3729218203586.jpg,2018,12,20,Sportparkstad,0,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20190724TMX7316010203-001326pano_0000_000400_4.83743458616272_52.3729086290101.jpg,2019,7,24,Sportparkstad,1,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Sportparkstad/lon_4837437023185507_lat_52372915418068665_radius_1_d0_r/20210331TMX7316010203-002073pano_0000_005425_4.83743535242325_52.3729158139597.jpg,2021,3,31,Sportparkstad,1,lon_4837437023185507_lat_52372915418068665_radius_1_d0_r,lon_4837437023185507_lat_52372915418068665_radius_1,0,r
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_l/20160606TMX7315120208-000067pano_0024_000297_4.99731056994124_52.358972145589.jpg,2016,6,6,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_l,lon_4997311841987477_lat_5235896660714985_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_l/20200203TMX7316010203-001617pano_0004_000060_4.99731119679954_52.3589650944732.jpg,2020,2,3,Haveneiland_Noordwest,1,lon_4997311841987477_lat_5235896660714985_radius_1_d0_l,lon_4997311841987477_lat_5235896660714985_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_l/20200622TMX7316010203-001754pano_0000_004598_4.99730782279717_52.3589619845926.jpg,2020,6,22,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_l,lon_4997311841987477_lat_5235896660714985_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_l/20210601TMX7316010203-002149pano_0001_005307_4.99731777841196_52.3589672039446.jpg,2021,6,1,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_l,lon_4997311841987477_lat_5235896660714985_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_l/20220513TMX7316010203-002580pano_0008_000937_4.99730049532993_52.3589675500204.jpg,2022,5,13,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_l,lon_4997311841987477_lat_5235896660714985_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_b/20160606TMX7315120208-000067pano_0024_000297_4.99731056994124_52.358972145589.jpg,2016,6,6,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_b,lon_4997311841987477_lat_5235896660714985_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_b/20200203TMX7316010203-001617pano_0004_000060_4.99731119679954_52.3589650944732.jpg,2020,2,3,Haveneiland_Noordwest,1,lon_4997311841987477_lat_5235896660714985_radius_1_d0_b,lon_4997311841987477_lat_5235896660714985_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_b/20200622TMX7316010203-001754pano_0000_004598_4.99730782279717_52.3589619845926.jpg,2020,6,22,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_b,lon_4997311841987477_lat_5235896660714985_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_b/20210601TMX7316010203-002149pano_0001_005307_4.99731777841196_52.3589672039446.jpg,2021,6,1,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_b,lon_4997311841987477_lat_5235896660714985_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997311841987477_lat_5235896660714985_radius_1_d0_b/20220513TMX7316010203-002580pano_0008_000937_4.99730049532993_52.3589675500204.jpg,2022,5,13,Haveneiland_Noordwest,0,lon_4997311841987477_lat_5235896660714985_radius_1_d0_b,lon_4997311841987477_lat_5235896660714985_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20160606TMX7315120208-000067pano_0024_000304_4.9976904688465_52.3587583747888.jpg,2016,6,6,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20170403TMX7316010203-000240pano_0001_002534_4.99770181358539_52.3587570937107.jpg,2017,4,3,Haveneiland_Noordwest,1,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20180518TMX7316010203-000743pano_0000_000380_4.99770193356906_52.3587527809819.jpg,2018,5,18,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20200203TMX7316010203-001617pano_0004_000067_4.99768961952338_52.3587609853259.jpg,2020,2,3,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20200622TMX7316010203-001754pano_0000_004605_4.99769778577598_52.3587531086393.jpg,2020,6,22,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_l/20220513TMX7316010203-002580pano_0008_000944_4.99769047544166_52.3587588020169.jpg,2022,5,13,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_l,lon_4997698225051931_lat_52358755451130214_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20160606TMX7315120208-000067pano_0024_000304_4.9976904688465_52.3587583747888.jpg,2016,6,6,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20170403TMX7316010203-000240pano_0001_002534_4.99770181358539_52.3587570937107.jpg,2017,4,3,Haveneiland_Noordwest,1,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20180518TMX7316010203-000743pano_0000_000380_4.99770193356906_52.3587527809819.jpg,2018,5,18,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20200203TMX7316010203-001617pano_0004_000067_4.99768961952338_52.3587609853259.jpg,2020,2,3,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20200622TMX7316010203-001754pano_0000_004605_4.99769778577598_52.3587531086393.jpg,2020,6,22,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4997698225051931_lat_52358755451130214_radius_1_d0_b/20220513TMX7316010203-002580pano_0008_000944_4.99769047544166_52.3587588020169.jpg,2022,5,13,Haveneiland_Noordwest,0,lon_4997698225051931_lat_52358755451130214_radius_1_d0_b,lon_4997698225051931_lat_52358755451130214_radius_1,0,b
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4998470470392001_lat_5235834627209089_radius_1_d0_l/20160606TMX7315120208-000067pano_0024_000318_4.99847192878818_52.3583493736062.jpg,2016,6,6,Haveneiland_Noordwest,0,lon_4998470470392001_lat_5235834627209089_radius_1_d0_l,lon_4998470470392001_lat_5235834627209089_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4998470470392001_lat_5235834627209089_radius_1_d0_l/20170403TMX7316010203-000240pano_0001_002527_4.99848262747747_52.358346527773.jpg,2017,4,3,Haveneiland_Noordwest,1,lon_4998470470392001_lat_5235834627209089_radius_1_d0_l,lon_4998470470392001_lat_5235834627209089_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4998470470392001_lat_5235834627209089_radius_1_d0_l/20171130TMX7316010203-000503pano_0000_000072_4.99847951196686_52.3583399939936.jpg,2017,11,30,Haveneiland_Noordwest,0,lon_4998470470392001_lat_5235834627209089_radius_1_d0_l,lon_4998470470392001_lat_5235834627209089_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4998470470392001_lat_5235834627209089_radius_1_d0_l/20180518TMX7316010203-000743pano_0000_000394_4.9984601278112_52.3583486918032.jpg,2018,5,18,Haveneiland_Noordwest,0,lon_4998470470392001_lat_5235834627209089_radius_1_d0_l,lon_4998470470392001_lat_5235834627209089_radius_1,0,l
ATM_square_equirectangular/Haveneiland_Noordwest/lon_4998470470392001_lat_5235834627209089_radius_1_d0_l/20191128TMX7316010203-001472pano_0001_000326_4.99845838061311_52.3583500045156.jpg,2019,11,28,Haveneiland_Noordwest,0,lon_4998470470392001_lat_5235834627209089_radius_1_d0_l,lon_4998470470392001_lat_5235834627209089_radius_1,0,l
